week_ending,zip_code_column,case_rate,zip_code,zip,lat,lng,city,state_id,state_name,population,density,county_name,po_box,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns,age_all_ages,age_0_4,age_5_12,age_13_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75up,all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,lagged_case_rate
2020-07-18,CASERATE_11211,34.43,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,30.8,6.68,9.36,20.33,47.4,44.15,34.22,37.25,31.33,23.09,24.04,26.99,18.37,25.38,40.11,19.05,35.41
2020-07-25,CASERATE_11211,11.8,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,24.39,4.2,8.83,12.48,38.46,33.3,26.74,30.15,24.73,21.56,19.59,21.16,15.78,18.43,29.37,16.43,34.43
2020-08-01,CASERATE_11211,24.59,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,21.91,4.96,8.83,20.79,32.64,28.44,26.74,23.93,18.72,21.29,18.34,18.84,10.37,14.07,31.22,13.55,11.8
2020-08-08,CASERATE_11211,20.66,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,20.73,7.64,8.96,18.02,25.4,26.89,25.33,24.22,21.22,16.69,17.09,18.04,11.91,12.26,30.42,12.35,24.59
2020-08-15,CASERATE_11211,6.89,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,22.02,8.78,12.98,21.95,30.79,24.8,23.48,26.17,23.53,20.03,17.45,19.6,13.43,14.94,31.57,14.73,20.66
2020-08-22,CASERATE_11211,16.72,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,20.87,11.27,10.03,20.33,35.48,23.12,24.19,23.73,20.42,17.95,13.0,18.02,12.46,12.72,26.08,16.55,6.89
2020-08-29,CASERATE_11211,20.66,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,21.51,8.97,10.43,23.8,37.04,25.88,23.84,22.66,19.62,18.36,15.67,18.88,11.3,13.5,25.58,20.05,16.72
2020-09-05,CASERATE_11211,16.72,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,21.78,9.74,11.91,18.94,40.87,26.22,22.87,23.64,19.12,18.36,16.2,18.78,10.48,11.61,22.72,25.04,20.66
2020-09-12,CASERATE_11211,33.44,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,25.6,9.17,11.24,25.18,59.32,29.93,27.44,25.39,24.63,19.48,12.82,21.4,14.29,11.81,24.13,29.87,16.72
2020-09-19,CASERATE_11211,67.87,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,31.7,12.22,19.53,34.42,69.68,39.56,31.05,29.18,26.73,24.76,19.23,26.62,16.93,13.56,26.86,42.45,33.44
2020-09-26,CASERATE_11211,82.62,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,40.93,19.67,25.15,42.28,76.06,55.2,44.24,39.0,34.14,28.1,24.22,33.3,19.82,18.14,30.36,54.38,67.87
2020-10-03,CASERATE_11211,97.38,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,48.87,23.49,34.24,54.52,76.92,60.39,53.39,47.37,44.45,40.62,34.01,39.88,27.25,21.41,38.24,62.28,82.62
2020-10-10,CASERATE_11211,70.82,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,48.65,24.25,31.44,51.29,72.52,55.81,54.45,48.34,47.05,44.52,40.42,38.71,30.28,21.14,41.29,52.34,97.38
2020-10-17,CASERATE_11211,65.9,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,49.1,21.77,35.18,48.52,72.23,59.11,58.58,51.45,47.85,41.6,26.35,40.57,35.17,23.53,46.69,48.82,70.82
2020-10-24,CASERATE_11211,88.52,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,60.19,26.92,39.46,61.68,83.59,76.43,67.82,69.16,57.06,46.19,37.04,50.99,43.4,29.87,63.51,57.04,65.9
2020-10-31,CASERATE_11211,104.26,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,66.55,29.98,43.88,64.23,94.09,93.82,78.55,72.08,55.46,46.05,37.57,56.48,37.22,34.69,73.25,64.4,88.52
2020-11-07,CASERATE_11211,144.59,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,104.32,41.63,76.25,111.36,162.77,148.68,115.75,103.69,87.49,74.15,50.75,89.13,58.57,51.9,115.15,103.22,104.26
2020-11-14,CASERATE_11211,148.52,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,144.59
2020-11-21,CASERATE_11211,181.97,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,170.89,80.2,102.2,147.63,244.37,225.65,203.89,186.66,167.68,124.51,97.4,145.84,94.84,92.49,200.95,153.15,148.52
2020-11-28,CASERATE_11211,187.87,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,181.97
2020-12-05,CASERATE_11211,271.47,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,285.95,129.84,194.23,275.16,373.93,351.69,351.92,319.43,286.11,219.12,168.27,245.42,190.89,166.98,316.38,257.43,187.87
2020-12-12,CASERATE_11211,230.16,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,271.47
2020-12-19,CASERATE_11211,210.49,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,230.16
2020-12-26,CASERATE_11211,207.54,11211,11211,40.71428,-73.94602,Brooklyn,NY,New York,65925,17493.4,Kings,0,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,210.49
2020-03-28,CASERATE_11212,313.65,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,338.59,23.29,19.13,47.36,170.86,325.07,432.49,482.55,525.36,491.8,546.64,299.21,135.31,334.45,351.18,244.26,160.88
2020-04-04,CASERATE_11212,454.26,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,421.98,26.54,25.42,60.07,192.43,362.0,489.84,610.36,669.22,667.78,807.5,370.91,187.85,433.65,450.73,263.14,313.65
2020-04-11,CASERATE_11212,439.39,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,416.14,27.69,32.1,68.62,202.79,328.57,439.88,580.88,682.93,654.57,927.16,360.11,208.44,426.38,436.34,237.06,454.26
2020-04-18,CASERATE_11212,270.39,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,282.91,21.19,24.08,65.38,154.11,211.77,278.91,398.99,458.89,436.56,674.67,232.21,132.94,273.1,299.7,140.31,439.39
2020-04-25,CASERATE_11212,302.84,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,233.12,17.38,33.71,82.71,154.68,176.25,247.78,338.98,370.9,335.42,464.91,179.79,97.34,201.06,246.41,111.6,270.39
2020-05-02,CASERATE_11212,255.52,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,156.16,16.04,25.55,64.69,121.76,126.91,170.11,215.45,239.26,210.77,297.18,116.68,61.13,126.9,164.94,73.1,302.84
2020-05-09,CASERATE_11212,125.73,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,96.22,11.65,17.12,46.67,77.91,78.52,94.2,121.78,140.45,141.35,209.22,72.62,35.89,74.68,101.89,48.56,255.52
2020-05-16,CASERATE_11212,95.99,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,76.56,8.59,14.98,44.82,64.43,61.13,78.11,100.19,104.71,110.18,162.92,61.11,26.77,61.07,87.35,45.32,125.73
2020-05-23,CASERATE_11212,114.92,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,57.9,9.55,10.84,33.04,56.34,52.17,63.68,75.19,79.08,74.99,99.0,50.67,23.75,62.55,69.19,31.56,95.99
2020-05-30,CASERATE_11212,55.43,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,44.24,4.58,5.75,21.25,39.45,37.14,50.75,57.1,66.97,57.18,81.2,39.43,18.01,53.52,51.18,22.5,114.92
2020-06-06,CASERATE_11212,47.32,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,33.85,3.63,7.09,14.55,30.23,26.42,35.27,43.58,45.15,44.66,82.09,31.49,16.15,34.6,46.91,17.38,55.43
2020-06-13,CASERATE_11212,44.61,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,27.17,3.63,5.35,12.01,25.69,25.01,31.05,37.74,40.54,33.81,37.93,24.91,14.58,26.65,37.73,13.38,47.32
2020-06-20,CASERATE_11212,22.98,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,26.14,3.82,7.36,9.24,26.68,31.14,27.88,31.61,36.64,29.35,34.72,23.49,14.0,23.52,35.11,14.16,44.61
2020-06-27,CASERATE_11212,55.43,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,25.51,3.82,5.22,12.71,30.23,36.19,28.76,30.44,28.33,25.6,27.78,21.79,15.22,21.72,30.69,13.72,22.98
2020-07-04,CASERATE_11212,28.39,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,27.05,5.16,7.22,20.33,41.58,41.05,30.35,26.55,29.23,22.12,20.48,23.21,18.72,21.26,29.94,18.4,55.43
2020-07-11,CASERATE_11212,40.56,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,29.51,7.83,10.57,13.86,46.97,41.38,33.34,33.07,31.83,22.26,24.57,25.44,17.5,24.57,35.57,19.29,28.39
2020-07-18,CASERATE_11212,36.5,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,30.8,6.68,9.36,20.33,47.4,44.15,34.22,37.25,31.33,23.09,24.04,26.99,18.37,25.38,40.11,19.05,40.56
2020-07-25,CASERATE_11212,27.04,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,24.39,4.2,8.83,12.48,38.46,33.3,26.74,30.15,24.73,21.56,19.59,21.16,15.78,18.43,29.37,16.43,36.5
2020-08-01,CASERATE_11212,21.63,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,21.91,4.96,8.83,20.79,32.64,28.44,26.74,23.93,18.72,21.29,18.34,18.84,10.37,14.07,31.22,13.55,27.04
2020-08-08,CASERATE_11212,12.17,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,20.73,7.64,8.96,18.02,25.4,26.89,25.33,24.22,21.22,16.69,17.09,18.04,11.91,12.26,30.42,12.35,21.63
2020-08-15,CASERATE_11212,14.87,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,22.02,8.78,12.98,21.95,30.79,24.8,23.48,26.17,23.53,20.03,17.45,19.6,13.43,14.94,31.57,14.73,12.17
2020-08-22,CASERATE_11212,12.17,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,20.87,11.27,10.03,20.33,35.48,23.12,24.19,23.73,20.42,17.95,13.0,18.02,12.46,12.72,26.08,16.55,14.87
2020-08-29,CASERATE_11212,17.58,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,21.51,8.97,10.43,23.8,37.04,25.88,23.84,22.66,19.62,18.36,15.67,18.88,11.3,13.5,25.58,20.05,12.17
2020-09-05,CASERATE_11212,6.76,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,21.78,9.74,11.91,18.94,40.87,26.22,22.87,23.64,19.12,18.36,16.2,18.78,10.48,11.61,22.72,25.04,17.58
2020-09-12,CASERATE_11212,8.11,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,25.6,9.17,11.24,25.18,59.32,29.93,27.44,25.39,24.63,19.48,12.82,21.4,14.29,11.81,24.13,29.87,6.76
2020-09-19,CASERATE_11212,10.82,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,31.7,12.22,19.53,34.42,69.68,39.56,31.05,29.18,26.73,24.76,19.23,26.62,16.93,13.56,26.86,42.45,8.11
2020-09-26,CASERATE_11212,36.5,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,40.93,19.67,25.15,42.28,76.06,55.2,44.24,39.0,34.14,28.1,24.22,33.3,19.82,18.14,30.36,54.38,10.82
2020-10-03,CASERATE_11212,31.09,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,48.87,23.49,34.24,54.52,76.92,60.39,53.39,47.37,44.45,40.62,34.01,39.88,27.25,21.41,38.24,62.28,36.5
2020-10-10,CASERATE_11212,28.39,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,48.65,24.25,31.44,51.29,72.52,55.81,54.45,48.34,47.05,44.52,40.42,38.71,30.28,21.14,41.29,52.34,31.09
2020-10-17,CASERATE_11212,29.74,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,49.1,21.77,35.18,48.52,72.23,59.11,58.58,51.45,47.85,41.6,26.35,40.57,35.17,23.53,46.69,48.82,28.39
2020-10-24,CASERATE_11212,40.56,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,60.19,26.92,39.46,61.68,83.59,76.43,67.82,69.16,57.06,46.19,37.04,50.99,43.4,29.87,63.51,57.04,29.74
2020-10-31,CASERATE_11212,60.84,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,66.55,29.98,43.88,64.23,94.09,93.82,78.55,72.08,55.46,46.05,37.57,56.48,37.22,34.69,73.25,64.4,40.56
2020-11-07,CASERATE_11212,77.06,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,104.32,41.63,76.25,111.36,162.77,148.68,115.75,103.69,87.49,74.15,50.75,89.13,58.57,51.9,115.15,103.22,60.84
2020-11-14,CASERATE_11212,104.1,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,77.06
2020-11-21,CASERATE_11212,150.07,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,170.89,80.2,102.2,147.63,244.37,225.65,203.89,186.66,167.68,124.51,97.4,145.84,94.84,92.49,200.95,153.15,104.1
2020-11-28,CASERATE_11212,141.96,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,150.07
2020-12-05,CASERATE_11212,246.06,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,285.95,129.84,194.23,275.16,373.93,351.69,351.92,319.43,286.11,219.12,168.27,245.42,190.89,166.98,316.38,257.43,141.96
2020-12-12,CASERATE_11212,237.94,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,246.06
2020-12-19,CASERATE_11212,240.65,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,237.94
2020-12-26,CASERATE_11212,243.35,11212,11212,40.6629,-73.91308,Brooklyn,NY,New York,78296,19561.8,Kings,0,2.26803709697645,11.5819905116061,24.2509385683571,10.4775567496652,728.0,1427581,1436218.0,39580,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,240.65
2020-03-28,CASERATE_11213,343.65,11213,11213,40.67117,-73.93632,Brooklyn,NY,New York,69392,24856.7,Kings,0,3.56319054284819,12.9552183997368,22.4894912937319,10.6002506954241,754.0,1469551,1484055.0,30660,338.59,23.29,19.13,47.36,170.86,325.07,432.49,482.55,525.36,491.8,546.64,299.21,135.31,334.45,351.18,244.26,342.1
2020-04-04,CASERATE_11213,374.61,11213,11213,40.67117,-73.93632,Brooklyn,NY,New York,69392,24856.7,Kings,0,3.56319054284819,12.9552183997368,22.4894912937319,10.6002506954241,754.0,1469551,1484055.0,30660,421.98,26.54,25.42,60.07,192.43,362.0,489.84,610.36,669.22,667.78,807.5,370.91,187.85,433.65,450.73,263.14,343.65
2020-04-11,CASERATE_11213,368.41,11213,11213,40.67117,-73.93632,Brooklyn,NY,New York,69392,24856.7,Kings,0,3.56319054284819,12.9552183997368,22.4894912937319,10.6002506954241,754.0,1469551,1484055.0,30660,416.14,27.69,32.1,68.62,202.79,328.57,439.88,580.88,682.93,654.57,927.16,360.11,208.44,426.38,436.34,237.06,374.61
2020-04-18,CASERATE_11213,239.93,11213,11213,40.67117,-73.93632,Brooklyn,NY,New York,69392,24856.7,Kings,0,3.56319054284819,12.9552183997368,22.4894912937319,10.6002506954241,754.0,1469551,1484055.0,30660,282.91,21.19,24.08,65.38,154.11,211.77,278.91,398.99,458.89,436.56,674.67,232.21,132.94,273.1,299.7,140.31,368.41
2020-04-25,CASERATE_11213,193.49,11213,11213,40.67117,-73.93632,Brooklyn,NY,New York,69392,24856.7,Kings,0,3.56319054284819,12.9552183997368,22.4894912937319,10.6002506954241,754.0,1469551,1484055.0,30660,233.12,17.38,33.71,82.71,154.68,176.25,247.78,338.98,370.9,335.42,464.91,179.79,97.34,201.06,246.41,111.6,239.93
